Perception_RadarPerception_SPAWN->Perception_RadarPerception_START,Perception_RadarPerception_SPAWN->Perception_RadarPerception_START
0.006962,0.006962
0.011558,0.011558
0.000000,0.000000
0.010428,0.010428
0.001863,0.001863
0.021523,0.021523
0.023782,0.023782
0.000000,0.000000
0.010020,0.010020
0.002565,0.002565
0.018965,0.018965
0.000000,0.000000
0.015829,0.015829
0.006452,0.006452
0.000000,0.000000
0.023651,0.023651
0.008972,0.008972
0.003128,0.003128
0.010462,0.010462
0.004237,0.004237
0.017547,0.017547
0.023263,0.023263
0.017837,0.017837
0.002609,0.002609
0.000000,0.000000
0.000000,0.000000
0.013985,0.013985
0.000000,0.000000
0.014925,0.014925
0.017052,0.017052
0.000000,0.000000
0.016882,0.016882
0.007502,0.007502
0.016866,0.016866
0.002308,0.002308
0.000000,0.000000
0.018798,0.018798
0.005370,0.005370
0.012928,0.012928
0.000079,0.000079
0.006051,0.006051
0.000000,0.000000
0.000000,0.000000
0.001256,0.001256
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.021692,0.021692
0.023076,0.023076
0.008298,0.008298
0.029884,0.029884
0.005650,0.005650
0.014226,0.014226
0.006513,0.006513
0.011038,0.011038
0.025900,0.025900
0.000000,0.000000
0.012004,0.012004
0.018512,0.018512
0.007227,0.007227
0.003791,0.003791
0.001084,0.001084
0.000407,0.000407
0.008123,0.008123
0.000000,0.000000
0.024152,0.024152
0.006390,0.006390
0.013296,0.013296
0.001683,0.001683
0.021804,0.021804
0.002518,0.002518
0.016503,0.016503
0.010377,0.010377
0.015815,0.015815
0.005532,0.005532
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.005897,0.005897
0.005908,0.005908
0.010562,0.010562
0.016789,0.016789
0.001792,0.001792
0.022017,0.022017
0.004768,0.004768
0.000000,0.000000
0.002486,0.002486
0.000000,0.000000
0.018544,0.018544
0.009182,0.009182
0.000000,0.000000
0.000000,0.000000
0.002981,0.002981
0.000000,0.000000
0.000000,0.000000
0.020174,0.020174
0.027477,0.027477
0.015502,0.015502
0.002813,0.002813
0.020076,0.020076
0.000000,0.000000
0.002313,0.002313
0.006597,0.006597
0.023376,0.023376
0.017330,0.017330
0.000000,0.000000
0.000000,0.000000
0.001029,0.001029
0.019697,0.019697
0.000541,0.000541
0.020091,0.020091
0.015068,0.015068
0.009843,0.009843
0.013432,0.013432
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009854,0.009854
0.032992,0.032992
0.003569,0.003569
0.000000,0.000000
0.005678,0.005678
0.000000,0.000000
0.019499,0.019499
0.018142,0.018142
